Marca;Fecha;Precio
Al Sultan Molasses Cherry Berry Flavour (50 g);20140621;2.4
Al Sultan Molasses Fig Flavour (50 g);20140621;2.4
Al Sultan Molasses Grape Berry Flavour (50 g);20140621;2.4
Al Sultan Molasses Grenadine Flavour (50 g);20140621;2.4
Al Sultan Molasses Ice Apple Flavour (50 g);20140621;2.4
Al Sultan Molasses Ice Cantaloupe Flavour (50 g);20140621;2.4
Al Sultan Molasses Ice Cherry Flavour (50 g);20140621;2.4
Al Sultan Molasses Ice Kaki Flavour (50 g);20140621;2.4
Al Sultan Molasses Ice Lychee Flavour (50 g);20140621;2.4
Al Sultan Molasses Ice Orange Flavour (50 g);20140621;2.4
Al Sultan Molasses Lemon & Mint Flavour (50 g);20140621;2.4
Al Sultan Molasses Mastic Flavour (50 g);20140621;2.4
Al Sultan Molasses Papaya Flavour (50 g);20140621;2.4
Al Sultan Molasses Pears & Cherry Flavour (50 g);20140621;2.4
Al Sultan Molasses Plum Flavour (50 g);20140621;2.4
Al Sultan Molasses Purple Fragrance Flavour (50 g);20140621;2.4
Al Sultan Molasses Thyme Aroma Flavour (50 g);20140621;2.4
Al Sultan Molasses Waldmeister Flavour (50 g);20140621;2.4
G.Hoggarth Scotch Mixture (50 g);20140621;7.5
G.Hoggarth Lusiana Flake (50 g);20140621;7.5
G.Hoggarth Nº 25 Mixture (50 g);20140621;7.5
G.Hoggarth Top BlackCherry (50 g);20140621;9.75
Smokers Freedom Squadron Leader Special Edition By SG (50 g);20140621;7.5
Burton Original 100;20140628;3.95
Chesterfield Classic Blue Duro;20140628;4.5
Chesterfield Classic Red Duro;20140628;4.5
Chesterfield Semi-rígido;20140628;4.4
L&M Blue Label Duro;20140628;4.25
L&M Blue Semi-rígido;20140628;4.15
L&M Red Label 100s;20140628;4.05
L&M Red Label Duro;20140628;4.25
L&M Red Semi-rígido;20140628;4.15
Lark;20140628;4.8
Marlboro Gold 100’S;20140628;4.9
Marlboro Gold Duro;20140628;4.8
Marlboro Menthol;20140628;4.8
Marlboro Pocket Pack (Corto);20140628;4.4
Marlboro Red 100’S;20140628;4.9
Marlboro Red Blando;20140628;4.8
Marlboro Red Duro;20140628;4.8
Marlboro Touch Azul;20140628;4.4
Marlboro Touch Rojo;20140628;4.4
Philip Morris Club Red Cut;20140628;4.0
Philip Morris Filter King;20140628;4.25
Philip Morris Reds;20140628;4.25
Philip Morris Supreme;20140628;4.25
Santiago Original;20140628;3.95
B.N. Beige Duro;20140702;4.45
B.N. Clásico Blando;20140702;4.45
B.N. Clásico Duro;20140702;4.45
Boncalo Duro;20140702;4.45
Brooklyn 100’s;20140702;4.0
Brooklyn Azul Duro;20140702;4.0
Brooklyn Rojo Duro;20140702;4.0
Davidoff Classic;20140702;4.8
Davidoff Gold;20140702;4.8
Ducados 25 Azul Duro;20140702;5.25
Ducados Azul Blando;20140702;4.5
Ducados Azul Duro;20140702;4.5
Ducados Azul/Blanco Blando;20140702;4.5
Ducados Azul/Blanco Duro;20140702;4.5
